Date,Open,High,Low,Close,Adj Close,Volume,Currency
11-06-20,0.202916,0.203701,0.18952,0.19018,0.19018,1354031836,Ripple
12-06-20,0.190165,0.196277,0.188858,0.193943,0.193943,1157151094,Ripple
13-06-20,0.193989,0.194205,0.189932,0.193106,0.193106,1050423848,Ripple
14-06-20,0.193179,0.193667,0.191067,0.191617,0.191617,1023497502,Ripple
15-06-20,0.191617,0.193752,0.183816,0.193074,0.193074,1315332448,Ripple
16-06-20,0.193064,0.19327,0.190029,0.191307,0.191307,1158919075,Ripple
17-06-20,0.191496,0.1973,0.190306,0.193443,0.193443,1323161116,Ripple
18-06-20,0.193455,0.193457,0.189626,0.190957,0.190957,1045504279,Ripple
19-06-20,0.190924,0.191168,0.186534,0.18679,0.18679,1097387856,Ripple
20-06-20,0.18679,0.189806,0.186086,0.1885,0.1885,966690908,Ripple
21-06-20,0.188468,0.189103,0.185501,0.18561,0.18561,893641269,Ripple
22-06-20,0.185665,0.19008,0.185594,0.189272,0.189272,1209278721,Ripple
23-06-20,0.189295,0.189973,0.187062,0.18868,0.18868,1093605185,Ripple
24-06-20,0.1887,0.190857,0.18305,0.184272,0.184272,1138044691,Ripple
25-06-20,0.184076,0.184982,0.180956,0.18357,0.18357,1055030012,Ripple
26-06-20,0.183472,0.185867,0.179898,0.182671,0.182671,1269492277,Ripple
27-06-20,0.183096,0.185064,0.174489,0.176851,0.176851,1142888783,Ripple
28-06-20,0.176872,0.18051,0.175249,0.177692,0.177692,1139431604,Ripple
29-06-20,0.177648,0.179559,0.176243,0.177959,0.177959,1164729579,Ripple
30-06-20,0.177701,0.178355,0.175005,0.17587,0.17587,1010363683,Ripple
01-07-20,0.17575,0.178491,0.174703,0.176976,0.176976,1115989502,Ripple
02-07-20,0.177155,0.178338,0.174234,0.177244,0.177244,1053683055,Ripple
03-07-20,0.177265,0.178443,0.17513,0.176336,0.176336,976699960,Ripple
04-07-20,0.176262,0.179679,0.176196,0.177984,0.177984,1000145449,Ripple
05-07-20,0.177914,0.178729,0.17479,0.177017,0.177017,969679447,Ripple
06-07-20,0.177017,0.189148,0.176471,0.188567,0.188567,1423923826,Ripple
07-07-20,0.188567,0.189005,0.182713,0.184787,0.184787,1067033698,Ripple
08-07-20,0.184814,0.205727,0.1842,0.204692,0.204692,1878269321,Ripple
09-07-20,0.204598,0.210292,0.19856,0.20291,0.20291,1809158571,Ripple
10-07-20,0.202842,0.202842,0.193318,0.198652,0.198652,1161794555,Ripple
11-07-20,0.198724,0.20361,0.19864,0.201197,0.201197,996288334,Ripple
12-07-20,0.201217,0.203251,0.198361,0.200538,0.200538,850245455,Ripple
13-07-20,0.200538,0.205161,0.19594,0.198575,0.198575,1197056593,Ripple
14-07-20,0.198495,0.199556,0.195536,0.198809,0.198809,1197284578,Ripple
15-07-20,0.198774,0.199623,0.196693,0.197111,0.197111,1067413757,Ripple
16-07-20,0.197021,0.197416,0.190181,0.194048,0.194048,1055841762,Ripple
17-07-20,0.194051,0.197143,0.191723,0.194281,0.194281,936113620,Ripple
18-07-20,0.194349,0.201602,0.193937,0.199341,0.199341,870207693,Ripple
19-07-20,0.199404,0.201336,0.196133,0.199135,0.199135,828392852,Ripple
20-07-20,0.199142,0.199775,0.193704,0.195065,0.195065,848780531,Ripple
21-07-20,0.194871,0.200471,0.194008,0.198988,0.198988,928954951,Ripple
22-07-20,0.199029,0.203739,0.196883,0.203342,0.203342,935529987,Ripple
23-07-20,0.203331,0.209244,0.201667,0.207578,0.207578,1443659224,Ripple
24-07-20,0.207814,0.208013,0.202637,0.204049,0.204049,1294356195,Ripple
25-07-20,0.203959,0.216598,0.203757,0.214102,0.214102,1225769666,Ripple
26-07-20,0.213994,0.224031,0.212792,0.214982,0.214982,1448138807,Ripple
27-07-20,0.214948,0.227415,0.211676,0.223672,0.223672,1762737985,Ripple
28-07-20,0.223889,0.233693,0.217894,0.230277,0.230277,1754695828,Ripple
29-07-20,0.230148,0.249353,0.230079,0.243099,0.243099,2022835116,Ripple
30-07-20,0.243254,0.248586,0.238768,0.244522,0.244522,1650758400,Ripple
31-07-20,0.244649,0.259601,0.2422,0.258904,0.258904,1854522560,Ripple
01-08-20,0.258904,0.295759,0.255844,0.289529,0.289529,3167874461,Ripple
02-08-20,0.289742,0.322561,0.275593,0.287062,0.287062,4780736538,Ripple
03-08-20,0.28749,0.318866,0.28519,0.30994,0.30994,3340814994,Ripple
04-08-20,0.309935,0.318296,0.29403,0.300493,0.300493,2746437659,Ripple
05-08-20,0.300783,0.307874,0.29272,0.303311,0.303311,2048410252,Ripple
06-08-20,0.303142,0.310062,0.298339,0.303584,0.303584,1946386689,Ripple
07-08-20,0.303464,0.309324,0.287329,0.294664,0.294664,4278382957,Ripple
08-08-20,0.294905,0.298728,0.291252,0.294022,0.294022,1355768291,Ripple
09-08-20,0.294618,0.298061,0.283924,0.288653,0.288653,1391288259,Ripple
10-08-20,0.288569,0.299405,0.288569,0.294659,0.294659,2108627560,Ripple
11-08-20,0.294683,0.305783,0.274603,0.284449,0.284449,4542499150,Ripple
12-08-20,0.284376,0.289849,0.274191,0.28493,0.28493,2001506679,Ripple
13-08-20,0.28493,0.298182,0.274354,0.297807,0.297807,2061442814,Ripple
14-08-20,0.297533,0.306374,0.293853,0.300371,0.300371,2246050523,Ripple
15-08-20,0.300246,0.304188,0.294891,0.299661,0.299661,2260353636,Ripple
16-08-20,0.299767,0.304052,0.294289,0.303492,0.303492,2078824448,Ripple
17-08-20,0.303641,0.324403,0.29866,0.314767,0.314767,3001054633,Ripple
18-08-20,0.314218,0.320406,0.301843,0.303307,0.303307,2126503478,Ripple
19-08-20,0.303513,0.30554,0.282474,0.290246,0.290246,2163768928,Ripple
20-08-20,0.290301,0.294099,0.286078,0.292573,0.292573,1749934412,Ripple
21-08-20,0.292468,0.295518,0.280258,0.280682,0.280682,1833818566,Ripple
22-08-20,0.280635,0.286546,0.275896,0.286546,0.286546,1417207522,Ripple
23-08-20,0.286358,0.287276,0.278829,0.285386,0.285386,1183627267,Ripple
24-08-20,0.285278,0.291312,0.283117,0.289215,0.289215,1237229520,Ripple
25-08-20,0.289044,0.289571,0.273311,0.277927,0.277927,1403395912,Ripple
26-08-20,0.277693,0.280136,0.274876,0.277491,0.277491,1194610015,Ripple
27-08-20,0.27736,0.278688,0.257513,0.264511,0.264511,1471948899,Ripple
28-08-20,0.264658,0.273302,0.261309,0.272046,0.272046,1178427813,Ripple
29-08-20,0.272009,0.276839,0.269447,0.274497,0.274497,1053592719,Ripple
30-08-20,0.274568,0.283597,0.274357,0.283034,0.283034,1202203314,Ripple
31-08-20,0.283065,0.284512,0.278658,0.281766,0.281766,1209798563,Ripple
01-09-20,0.281612,0.298213,0.278456,0.295696,0.295696,1730740377,Ripple
02-09-20,0.295612,0.303214,0.269151,0.276461,0.276461,1985414445,Ripple
03-09-20,0.276636,0.276726,0.245419,0.24658,0.24658,1847290355,Ripple
04-09-20,0.246726,0.266139,0.244301,0.255883,0.255883,1924234480,Ripple
05-09-20,0.255808,0.259606,0.233811,0.237692,0.237692,2160621038,Ripple
06-09-20,0.237692,0.243732,0.231323,0.240731,0.240731,1752405005,Ripple
07-09-20,0.240812,0.243432,0.231285,0.242174,0.242174,1773175897,Ripple
08-09-20,0.242029,0.243872,0.232833,0.236753,0.236753,1618416970,Ripple
09-09-20,0.236723,0.243213,0.234273,0.239609,0.239609,1203137131,Ripple
10-09-20,0.239689,0.249185,0.23957,0.24353,0.24353,1353359148,Ripple
11-09-20,0.24353,0.244815,0.23752,0.243292,0.243292,1096662166,Ripple
12-09-20,0.243055,0.248752,0.24182,0.247814,0.247814,1043746083,Ripple
13-09-20,0.247814,0.253136,0.238857,0.241801,0.241801,1163182194,Ripple
14-09-20,0.241804,0.249822,0.240322,0.246327,0.246327,1195994290,Ripple
15-09-20,0.246265,0.249245,0.243392,0.24385,0.24385,1245531094,Ripple
16-09-20,0.24401,0.250974,0.236727,0.247847,0.247847,1421286455,Ripple
17-09-20,0.247743,0.25819,0.247218,0.252194,0.252194,1735400721,Ripple
18-09-20,0.252284,0.255716,0.247091,0.250707,0.250707,1282349756,Ripple
19-09-20,0.25053,0.254101,0.248359,0.251716,0.251716,1043485055,Ripple
20-09-20,0.251663,0.251663,0.243716,0.246743,0.246743,1091283585,Ripple
21-09-20,0.246818,0.24811,0.230479,0.232138,0.232138,1718957623,Ripple
22-09-20,0.231848,0.234743,0.230237,0.233417,0.233417,1019583831,Ripple
23-09-20,0.233571,0.236175,0.221148,0.221657,0.221657,1011343441,Ripple
24-09-20,0.22166,0.233776,0.220625,0.233018,0.233018,1316129692,Ripple
25-09-20,0.233079,0.244589,0.230421,0.241805,0.241805,1389150295,Ripple
26-09-20,0.241888,0.245595,0.23934,0.242369,0.242369,1176448176,Ripple
27-09-20,0.242391,0.245023,0.238844,0.243252,0.243252,990209623,Ripple
28-09-20,0.243252,0.24827,0.241819,0.242051,0.242051,1312887582,Ripple
29-09-20,0.241815,0.246431,0.239322,0.243139,0.243139,1244211927,Ripple
30-09-20,0.243157,0.24318,0.239202,0.242311,0.242311,1161931498,Ripple
01-10-20,0.242368,0.245157,0.235728,0.238361,0.238361,1290732679,Ripple
02-10-20,0.238302,0.239372,0.230124,0.234202,0.234202,1449826826,Ripple
03-10-20,0.234333,0.235235,0.233366,0.233505,0.233505,853442733,Ripple
04-10-20,0.233518,0.250667,0.232574,0.248502,0.248502,1481572450,Ripple
05-10-20,0.248458,0.253904,0.247209,0.250896,0.250896,1739237137,Ripple
06-10-20,0.250813,0.259083,0.242763,0.24586,0.24586,2633330450,Ripple
07-10-20,0.24586,0.251393,0.242644,0.249041,0.249041,1486567165,Ripple
08-10-20,0.249154,0.252943,0.243324,0.251615,0.251615,1584042829,Ripple
10-10-20,0.253227,0.259773,0.253144,0.25429,0.25429,1957706164,Ripple
11-10-20,0.254201,0.258189,0.253823,0.255719,0.255719,1851962086,Ripple
14-10-20,0.256727,0.258393,0.246683,0.249448,0.249448,1954936434,Ripple
15-10-20,0.249406,0.250278,0.244011,0.24594,0.24594,1652788747,Ripple
16-10-20,0.246058,0.24759,0.2385,0.240443,0.240443,1656312547,Ripple
17-10-20,0.240541,0.242719,0.239218,0.240931,0.240931,1173505925,Ripple
18-10-20,0.24085,0.243419,0.240571,0.242225,0.242225,1238720802,Ripple
19-10-20,0.242308,0.249471,0.240497,0.245964,0.245964,1435700560,Ripple
20-10-20,0.245927,0.2494,0.242562,0.243573,0.243573,1526376279,Ripple
21-10-20,0.243485,0.255227,0.243179,0.251615,0.251615,2306399543,Ripple
22-10-20,0.251335,0.263463,0.251233,0.256807,0.256807,2827483708,Ripple
23-10-20,0.257326,0.259306,0.250713,0.254879,0.254879,2125734863,Ripple
24-10-20,0.254879,0.257645,0.252832,0.256431,0.256431,1590424952,Ripple
25-10-20,0.256431,0.257147,0.251745,0.253213,0.253213,1484930709,Ripple
26-10-20,0.253213,0.258408,0.244082,0.248688,0.248688,2390566065,Ripple
27-10-20,0.248688,0.253874,0.248097,0.252899,0.252899,2273574015,Ripple
28-10-20,0.2529,0.256393,0.244608,0.245865,0.245865,2375598739,Ripple
29-10-20,0.245865,0.246996,0.240312,0.242295,0.242295,5451698743,Ripple
30-10-20,0.242292,0.244,0.232828,0.239184,0.239184,2364402263,Ripple
31-10-20,0.239188,0.243219,0.237749,0.239744,0.239744,2100764094,Ripple
01-11-20,0.239739,0.24132,0.237094,0.239797,0.239797,1855741696,Ripple
02-11-20,0.239804,0.244259,0.233769,0.235421,0.235421,2412875798,Ripple
03-11-20,0.23542,0.242128,0.228772,0.23951,0.23951,3052524907,Ripple
04-11-20,0.23951,0.24039,0.233388,0.237793,0.237793,3335786074,Ripple
05-11-20,0.237799,0.247046,0.237558,0.245776,0.245776,2949508995,Ripple
06-11-20,0.24577,0.260805,0.245307,0.258445,0.258445,3282591092,Ripple
07-11-20,0.258445,0.266417,0.245585,0.249582,0.249582,3395345984,Ripple
08-11-20,0.249582,0.256735,0.247913,0.253939,0.253939,2364742336,Ripple
09-11-20,0.253939,0.25607,0.246115,0.250748,0.250748,3079413903,Ripple
10-11-20,0.250753,0.264297,0.248724,0.253911,0.253911,3488798458,Ripple
11-11-20,0.253911,0.259724,0.252842,0.256259,0.256259,2811079099,Ripple
12-11-20,0.256258,0.258081,0.252839,0.254903,0.254903,2443233108,Ripple
13-11-20,0.254903,0.265679,0.254091,0.265191,0.265191,2989109717,Ripple
14-11-20,0.265191,0.277014,0.262454,0.268342,0.268342,4433908911,Ripple
15-11-20,0.268342,0.276618,0.264645,0.269642,0.269642,3613774298,Ripple
16-11-20,0.269641,0.288008,0.268053,0.28552,0.28552,4105697051,Ripple
17-11-20,0.291796,0.304402,0.291113,0.302408,0.302408,6002566535,Ripple
18-11-20,0.302397,0.307277,0.283828,0.294222,0.294222,5684799554,Ripple
19-11-20,0.294222,0.306505,0.284643,0.303766,0.303766,5230574728,Ripple
20-11-20,0.303766,0.329393,0.298203,0.328068,0.328068,6283633942,Ripple
21-11-20,0.328068,0.463057,0.328068,0.458344,0.458344,16206296041,Ripple
22-11-20,0.458344,0.491902,0.413256,0.4437,0.4437,19097682286,Ripple
23-11-20,0.443701,0.614969,0.434732,0.61398,0.61398,20715303968,Ripple
24-11-20,0.614193,0.768019,0.577906,0.692103,0.692103,32826193388,Ripple
25-11-20,0.692154,0.719857,0.596548,0.635483,0.635483,23569614498,Ripple
26-11-20,0.634892,0.64973,0.462141,0.533019,0.533019,23673915793,Ripple
27-11-20,0.533383,0.585865,0.508714,0.559268,0.559268,18713160692,Ripple
28-11-20,0.559675,0.64455,0.54264,0.625622,0.625622,17173561815,Ripple
29-11-20,0.625742,0.634513,0.588363,0.606246,0.606246,15391721339,Ripple
30-11-20,0.606289,0.672179,0.600425,0.664337,0.664337,17398359053,Ripple
01-12-20,0.664515,0.679158,0.594348,0.612923,0.612923,16985355820,Ripple
02-12-20,0.612992,0.635897,0.598636,0.629893,0.629893,12874875863,Ripple
03-12-20,0.629995,0.640333,0.616173,0.631483,0.631483,9884297219,Ripple
04-12-20,0.631469,0.632967,0.546687,0.557262,0.557262,9629062989,Ripple
05-12-20,0.557088,0.595839,0.551785,0.584421,0.584421,8565677726,Ripple
06-12-20,0.584414,0.625878,0.581516,0.619851,0.619851,10280250882,Ripple
07-12-20,0.619714,0.622832,0.592819,0.608934,0.608934,7718537440,Ripple
08-12-20,0.608858,0.610161,0.55457,0.558836,0.558836,8302771172,Ripple
09-12-20,0.558667,0.601939,0.505983,0.58359,0.58359,12648574700,Ripple
10-12-20,0.583657,0.586856,0.556169,0.572954,0.572954,9695432997,Ripple
11-12-20,0.573062,0.583693,0.531383,0.546483,0.546483,10708202570,Ripple
12-12-20,0.546316,0.546316,0.487353,0.506401,0.506401,10925057158,Ripple
13-12-20,0.506678,0.52696,0.487282,0.511464,0.511464,8534780504,Ripple
14-12-20,0.511608,0.517141,0.490168,0.497712,0.497712,7110439196,Ripple
15-12-20,0.497688,0.50661,0.465994,0.46971,0.46971,9052977849,Ripple
16-12-20,0.469677,0.568772,0.442028,0.568628,0.568628,15158282218,Ripple
17-12-20,0.568488,0.653909,0.546419,0.576677,0.576677,21429914951,Ripple
18-12-20,0.576739,0.610361,0.552338,0.58428,0.58428,14936843250,Ripple
19-12-20,0.5842,0.601961,0.568032,0.579163,0.579163,11188586674,Ripple
20-12-20,0.57899,0.585579,0.53851,0.556058,0.556058,9611613770,Ripple
21-12-20,0.555961,0.567767,0.502857,0.516944,0.516944,9852685075,Ripple
22-12-20,0.516792,0.521599,0.410551,0.448448,0.448448,15134323976,Ripple
23-12-20,0.447966,0.447966,0.221363,0.258602,0.258602,19793483656,Ripple
24-12-20,0.259113,0.367624,0.243742,0.337819,0.337819,16742652289,Ripple
25-12-20,0.337331,0.380603,0.285174,0.318091,0.318091,16321189804,Ripple
26-12-20,0.318074,0.322314,0.287183,0.294713,0.294713,9984475081,Ripple
27-12-20,0.294758,0.307464,0.270248,0.283039,0.283039,9250325478,Ripple
28-12-20,0.283366,0.306016,0.239413,0.247958,0.247958,8389871765,Ripple
29-12-20,0.247673,0.248318,0.174831,0.220962,0.220962,12970077098,Ripple
30-12-20,0.220902,0.23536,0.19467,0.211828,0.211828,8894036560,Ripple
31-12-20,0.211787,0.227613,0.206465,0.219846,0.219846,5363979601,Ripple
01-01-21,0.219845,0.24927,0.217288,0.237444,0.237444,5888429287,Ripple
02-01-21,0.23767,0.238388,0.215816,0.221655,0.221655,4773658725,Ripple
03-01-21,0.221744,0.237741,0.217167,0.225848,0.225848,5109898871,Ripple
04-01-21,0.226038,0.256477,0.219722,0.236677,0.236677,6141918380,Ripple
05-01-21,0.236636,0.241251,0.221602,0.22675,0.22675,5378491929,Ripple
06-01-21,0.226866,0.269158,0.223464,0.250895,0.250895,7552726810,Ripple
07-01-21,0.250926,0.365296,0.24781,0.326002,0.326002,15955049240,Ripple
08-01-21,0.326089,0.345916,0.291539,0.32323,0.32323,9825829516,Ripple
09-01-21,0.323156,0.339859,0.307895,0.326916,0.326916,7184429145,Ripple
10-01-21,0.326833,0.365221,0.292159,0.318336,0.318336,9647740012,Ripple
11-01-21,0.317941,0.317941,0.259468,0.288905,0.288905,9787288503,Ripple
12-01-21,0.288677,0.309924,0.27937,0.292123,0.292123,6557418314,Ripple
13-01-21,0.292028,0.308798,0.286889,0.30558,0.30558,4831812051,Ripple
14-01-21,0.305536,0.308343,0.284211,0.295438,0.295438,5277189444,Ripple
15-01-21,0.295569,0.301757,0.264747,0.280406,0.280406,4955409029,Ripple
16-01-21,0.280292,0.295191,0.27701,0.280188,0.280188,4116256007,Ripple
17-01-21,0.280067,0.285268,0.270652,0.277384,0.277384,3488557208,Ripple
18-01-21,0.277372,0.287624,0.272637,0.284769,0.284769,3239112861,Ripple
19-01-21,0.284826,0.326188,0.283997,0.294314,0.294314,5583136814,Ripple
20-01-21,0.294219,0.308621,0.281986,0.296518,0.296518,4528341598,Ripple
21-01-21,0.296466,0.306218,0.263124,0.268946,0.268946,4453463443,Ripple
22-01-21,0.268776,0.277843,0.244917,0.272799,0.272799,4501765714,Ripple
23-01-21,0.272611,0.282623,0.266979,0.271821,0.271821,3018882841,Ripple
24-01-21,0.27184,0.277425,0.270216,0.273509,0.273509,2472431875,Ripple
25-01-21,0.273473,0.282417,0.2688,0.269089,0.269089,2925493997,Ripple
26-01-21,0.269049,0.271104,0.259708,0.268827,0.268827,2790821503,Ripple
27-01-21,0.268856,0.268972,0.245532,0.251943,0.251943,2940937079,Ripple
28-01-21,0.251915,0.260304,0.248786,0.257278,0.257278,2935777810,Ripple
29-01-21,0.27053,0.310194,0.260488,0.282188,0.282188,8031899348,Ripple
30-01-21,0.282152,0.489346,0.279825,0.440244,0.440244,24417465997,Ripple
31-01-21,0.437832,0.499702,0.389498,0.492314,0.492314,24394851756,Ripple
01-02-21,0.492512,0.744821,0.360693,0.371509,0.371509,34974233953,Ripple
02-02-21,0.37052,0.404264,0.344269,0.36927,0.36927,12756138062,Ripple
03-02-21,0.369364,0.408062,0.369364,0.39349,0.39349,8672301822,Ripple
04-02-21,0.393411,0.472306,0.379181,0.446449,0.446449,13193400182,Ripple
05-02-21,0.445325,0.464705,0.425102,0.450047,0.450047,10229060640,Ripple
06-02-21,0.450157,0.452282,0.42671,0.439096,0.439096,7625571666,Ripple
07-02-21,0.439128,0.445519,0.398767,0.417958,0.417958,7495069765,Ripple
08-02-21,0.417766,0.459916,0.412719,0.447702,0.447702,8180714581,Ripple
09-02-21,0.447659,0.485191,0.44757,0.471991,0.471991,9634769935,Ripple
10-02-21,0.471919,0.534105,0.46599,0.503445,0.503445,13793347172,Ripple
11-02-21,0.503053,0.527617,0.501136,0.524787,0.524787,8979459920,Ripple
12-02-21,0.524627,0.61263,0.518265,0.608592,0.608592,13950086407,Ripple
13-02-21,0.608105,0.637035,0.549918,0.628996,0.628996,14161115005,Ripple
14-02-21,0.62845,0.632386,0.567155,0.594193,0.594193,10460949240,Ripple
15-02-21,0.593453,0.600052,0.521564,0.548915,0.548915,10563510365,Ripple
16-02-21,0.548595,0.577315,0.490038,0.520846,0.520846,10310430732,Ripple
17-02-21,0.520798,0.554361,0.497116,0.535537,0.535537,9332962077,Ripple
18-02-21,0.535098,0.558641,0.523872,0.532433,0.532433,5621706995,Ripple
19-02-21,0.53257,0.579084,0.520655,0.567019,0.567019,6896487164,Ripple
20-02-21,0.566883,0.582424,0.48244,0.517512,0.517512,7892199926,Ripple
21-02-21,0.516879,0.558367,0.508464,0.54856,0.54856,6569716153,Ripple
22-02-21,0.548324,0.639851,0.520069,0.571741,0.571741,18769236632,Ripple
23-02-21,0.570989,0.570989,0.379302,0.473563,0.473563,14359021786,Ripple
24-02-21,0.474201,0.49937,0.454759,0.471832,0.471832,8015468859,Ripple
25-02-21,0.471776,0.482517,0.429103,0.434524,0.434524,5952353924,Ripple
26-02-21,0.434941,0.45044,0.415559,0.4279,0.4279,6476253874,Ripple
27-02-21,0.427904,0.457596,0.427904,0.437809,0.437809,4756622833,Ripple
28-02-21,0.437764,0.43944,0.397699,0.414953,0.414953,4325860134,Ripple
01-03-21,0.415109,0.451348,0.413587,0.447244,0.447244,3547533777,Ripple
02-03-21,0.446496,0.454764,0.424843,0.436837,0.436837,3388591213,Ripple
03-03-21,0.436903,0.466652,0.433526,0.450279,0.450279,3304301858,Ripple
04-03-21,0.45006,0.493142,0.438003,0.486605,0.486605,6027421637,Ripple
05-03-21,0.485831,0.485831,0.449948,0.458119,0.458119,4288262516,Ripple
06-03-21,0.457864,0.470688,0.452495,0.465106,0.465106,2758849692,Ripple
07-03-21,0.465094,0.469286,0.459866,0.466867,0.466867,2364586464,Ripple
08-03-21,0.466888,0.485989,0.457319,0.473597,0.473597,3587390975,Ripple
09-03-21,0.473745,0.485988,0.472442,0.485988,0.485988,3020728025,Ripple
10-03-21,0.485903,0.487647,0.458831,0.463166,0.463166,3271277631,Ripple
11-03-21,0.463049,0.464282,0.443017,0.45296,0.45296,3186670815,Ripple
12-03-21,0.452991,0.463694,0.433015,0.441131,0.441131,3326213717,Ripple
13-03-21,0.441109,0.464824,0.435522,0.459924,0.459924,3212270555,Ripple
14-03-21,0.459631,0.462092,0.442112,0.442112,0.442112,2509435800,Ripple
15-03-21,0.442087,0.448314,0.426547,0.437555,0.437555,3116009271,Ripple
16-03-21,0.437454,0.514959,0.430078,0.4626,0.4626,7382009786,Ripple
17-03-21,0.462822,0.483312,0.457061,0.472417,0.472417,4341765347,Ripple
18-03-21,0.47458,0.47954,0.468418,0.477888,0.477888,3746251776,Ripple
19-03-21,,,,,0.46775245,,Ripple
20-03-21,,,,,0.526275435,,Ripple
21-03-21,,,,,0.519536926,,Ripple
22-03-21,,,,,0.550966307,,Ripple
23-03-21,,,,,0.553441756,,Ripple
24-03-21,,,,,0.484087447,,Ripple
25-03-21,,,,,0.511971285,,Ripple
26-03-21,,,,,0.564454566,,Ripple
27-03-21,,,,,0.550130934,,Ripple
28-03-21,,,,,0.547058426,,Ripple
29-03-21,,,,,0.565163845,,Ripple
30-03-21,,,,,0.562960542,,Ripple
31-03-21,,,,,0.569782295,,Ripple
01-04-21,,,,,0.569471115,,Ripple
02-04-21,,,,,0.603695241,,Ripple
03-04-21,,,,,0.582311834,,Ripple
04-04-21,,,,,0.629454632,,Ripple
05-04-21,,,,,0.89879084,,Ripple
06-04-21,,,,,1.07944718,,Ripple
07-04-21,,,,,0.93097728,,Ripple
08-04-21,,,,,1.050827075,,Ripple
09-04-21,,,,,1.026109287,,Ripple
10-04-21,,,,,1.366450915,,Ripple
11-04-21,,,,,1.350923819,,Ripple
12-04-21,,,,,1.45268873,,Ripple
13-04-21,,,,,1.779479574,,Ripple
14-04-21,,,,,1.832291605,,Ripple
15-04-21,,,,,1.760252497,,Ripple
16-04-21,,,,,1.576712311,,Ripple
17-04-21,,,,,1.553781164,,Ripple
18-04-21,,,,,1.418783341,,Ripple
19-04-21,,,,,1.318993367,,Ripple
20-04-21,,,,,1.383440626,,Ripple
18-03-16,0.999983,0.999998,0.999982,0.999998,0.999998,326978,Tether
19-03-16,0.999998,0.999998,0.999998,0.999998,0.999998,119685,Tether
20-03-16,0.999998,0.999998,0.999998,0.999998,0.999998,82858,Tether
21-03-16,0.999998,0.999999,0.999998,0.999999,0.999999,188116,Tether
22-03-16,0.999999,0.999999,0.999999,0.999999,0.999999,118249,Tether
23-03-16,0.999999,0.999999,0.999999,0.999999,0.999999,82970,Tether
24-03-16,0.999999,0.999999,0.999972,0.999972,0.999972,108214,Tether
25-03-16,0.999973,1,0.999973,1,1,32068,Tether
26-03-16,1,1,1,1,1,43612,Tether
27-03-16,1,1,1,1,1,111330,Tether
28-03-16,1,1,1,1,1,112757,Tether
29-03-16,1,1,1,1,1,1042210,Tether
30-03-16,1,1,1,1,1,204201,Tether
31-03-16,1,1,1,1,1,147747,Tether
01-04-16,1,1,1,1,1,50033,Tether
02-04-16,1,1,1,1,1,103658,Tether
03-04-16,1,1,1,1,1,99267,Tether
04-04-16,1,1,1,1,1,486533,Tether
05-04-16,1,1,1,1,1,115498,Tether
06-04-16,1,1.00002,1,1.00002,1.00002,82048,Tether
07-04-16,1.00002,1.00003,1.00002,1.00002,1.00002,44185,Tether
08-04-16,1.00002,1.00002,1,1,1,441626,Tether
09-04-16,1,1,1,1,1,117876,Tether
10-04-16,1,1,1,1,1,173469,Tether
11-04-16,1,1.00081,0.999793,0.999861,0.999861,38497,Tether
12-04-16,0.999846,1.00006,0.999516,1,1,430502,Tether
13-04-16,1,1,1,1,1,173569,Tether
14-04-16,1,1,1,1,1,349208,Tether
15-04-16,1,1,1,1,1,79197,Tether
16-04-16,1,1,1,1,1,66411,Tether
17-04-16,1,1,1,1,1,121920,Tether
18-04-16,1,1,1,1,1,160979,Tether
19-04-16,1,1,1,1,1,116370,Tether
20-04-16,1,1,1,1,1,103226,Tether
21-04-16,1,1,1,1,1,278840,Tether
22-04-16,1,1,1,1,1,143608,Tether
23-04-16,1,1,1,1,1,512936,Tether
24-04-16,1,1,1,1,1,68016,Tether
25-04-16,1,1,1,1,1,298864,Tether
26-04-16,1,1,1,1,1,515109,Tether
27-04-16,1,1,1,1,1,481952,Tether
28-04-16,1,1,1,1,1,544476,Tether
29-04-16,1,1,1,1,1,146006,Tether
30-04-16,1,1,1,1,1,454278,Tether
01-05-16,1,1,1,1,1,49006,Tether
02-05-16,1,1,1,1,1,193440,Tether
03-05-16,1,1,1,1,1,408428,Tether
04-05-16,1,1,1,1,1,215176,Tether
05-05-16,1,1,1,1,1,753773,Tether
06-05-16,1,1,1,1,1,2747610,Tether
07-05-16,1,1,1,1,1,73083,Tether
08-05-16,1,1,1,1,1,80059,Tether
09-05-16,1,1,1,1,1,324466,Tether
10-05-16,1,1,1,1,1,6102180,Tether
11-05-16,1,1,1,1,1,270254,Tether
12-05-16,1,1,1,1,1,168513,Tether
13-05-16,1,1.00326,1,1.00326,1.00326,62149,Tether
14-05-16,1.00331,1.0065,1.00309,1.00358,1.00358,61320,Tether
15-05-16,1.00352,1.00352,1,1,1,219450,Tether
16-05-16,1,1,1,1,1,567230,Tether
17-05-16,1,1,1,1,1,178706,Tether
18-05-16,1,1,1,1,1,229307,Tether
19-05-16,1,1,1,1,1,329926,Tether
20-05-16,1,1,1,1,1,261677,Tether
21-05-16,1,1,1,1,1,167338,Tether
22-05-16,1,1,1,1,1,104196,Tether
23-05-16,1,1,1,1,1,190548,Tether
24-05-16,1,1.00002,1,1.00002,1.00002,153609,Tether
25-05-16,1.00002,1.00002,1,1,1,209870,Tether
26-05-16,1,1,0.999999,1,1,5707670,Tether
27-05-16,1,1,1,1,1,707718,Tether
